 MDM      Mh1     Mh2      Mhc      ld345        ld         Omega       protonSI     Br(H->h1h1)    Br(H->h2h2)   Br(H->h-h+)     Width_H      HB     HS      R      v_stab     LEP    S        T   
118.00   118.00   201.00   201.00   2.000E-01   1.500E-01   5.957E-04    1.057E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.011    0.000 
119.00   119.00   201.00   201.00   2.000E-01   1.500E-01   5.987E-04    1.039E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.011    0.000 
120.00   120.00   201.00   201.00   2.000E-01   1.500E-01   6.020E-04    1.021E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.011    0.000 
121.00   121.00   201.00   201.00   2.000E-01   1.500E-01   6.056E-04    1.004E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.011    0.000 
122.00   122.00   201.00   201.00   2.000E-01   1.500E-01   6.093E-04    9.869E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.011    0.000 
123.00   123.00   201.00   201.00   2.000E-01   1.500E-01   6.133E-04    9.705E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.011    0.000 
124.00   124.00   201.00   201.00   2.000E-01   1.500E-01   6.174E-04    9.544E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.010    0.000 
125.00   125.00   201.00   201.00   2.000E-01   1.500E-01   6.213E-04    9.387E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.010    0.000 
126.00   126.00   201.00   201.00   2.000E-01   1.500E-01   6.259E-04    9.234E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.010    0.000 
127.00   127.00   201.00   201.00   2.000E-01   1.500E-01   6.308E-04    9.085E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.010    0.000 
128.00   128.00   201.00   201.00   2.000E-01   1.500E-01   6.346E-04    8.939E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.010    0.000 
129.00   129.00   201.00   201.00   2.000E-01   1.500E-01   6.389E-04    8.797E-09     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.010    0.000 
