 Mh1       Mh2      Mhc      ld345        ld         Omega       protonSI     Br(H->h1h1)    Br(H->h2h2)   Br(H->h-h+)     Width_H      HB     HS      R      v_stab     LEP    S        T   
107.00   1000.1   1000.1   1.000E-03   1.000E+00   7.852E-04    3.234E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
108.00   1000.1   1000.1   1.000E-03   1.000E+00   7.585E-04    3.172E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
109.00   1000.1   1000.1   1.000E-03   1.000E+00   7.347E-04    3.113E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
110.00   1000.1   1000.1   1.000E-03   1.000E+00   7.122E-04    3.055E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
111.00   1000.1   1000.1   1.000E-03   1.000E+00   6.877E-04    2.998E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
112.00   1000.1   1000.1   1.000E-03   1.000E+00   6.653E-04    2.943E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
113.00   1000.1   1000.1   1.000E-03   1.000E+00   6.461E-04    2.890E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
114.00   1000.1   1000.1   1.000E-03   1.000E+00   6.280E-04    2.838E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
115.00   1000.1   1000.1   1.000E-03   1.000E+00   6.107E-04    2.787E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
116.00   1000.1   1000.1   1.000E-03   1.000E+00   5.942E-04    2.738E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
117.00   1000.1   1000.1   1.000E-03   1.000E+00   5.785E-04    2.690E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
118.00   1000.1   1000.1   1.000E-03   1.000E+00   5.634E-04    2.643E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
119.00   1000.1   1000.1   1.000E-03   1.000E+00   5.490E-04    2.597E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
120.00   1000.1   1000.1   1.000E-03   1.000E+00   5.351E-04    2.553E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
121.00   1000.1   1000.1   1.000E-03   1.000E+00   5.218E-04    2.510E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
122.00   1000.1   1000.1   1.000E-03   1.000E+00   5.091E-04    2.467E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
123.00   1000.1   1000.1   1.000E-03   1.000E+00   4.968E-04    2.426E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
124.00   1000.1   1000.1   1.000E-03   1.000E+00   4.849E-04    2.386E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
125.00   1000.1   1000.1   1.000E-03   1.000E+00   4.733E-04    2.347E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
126.00   1000.1   1000.1   1.000E-03   1.000E+00   4.625E-04    2.309E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
127.00   1000.1   1000.1   1.000E-03   1.000E+00   4.520E-04    2.271E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
128.00   1000.1   1000.1   1.000E-03   1.000E+00   4.410E-04    2.235E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
129.00   1000.1   1000.1   1.000E-03   1.000E+00   4.306E-04    2.199E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
130.00   1000.1   1000.1   1.000E-03   1.000E+00   4.212E-04    2.164E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
131.00   1000.1   1000.1   1.000E-03   1.000E+00   4.122E-04    2.131E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
132.00   1000.1   1000.1   1.000E-03   1.000E+00   4.035E-04    2.097E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
133.00   1000.1   1000.1   1.000E-03   1.000E+00   3.951E-04    2.065E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
134.00   1000.1   1000.1   1.000E-03   1.000E+00   3.869E-04    2.033E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
135.00   1000.1   1000.1   1.000E-03   1.000E+00   3.791E-04    2.002E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
136.00   1000.1   1000.1   1.000E-03   1.000E+00   3.715E-04    1.972E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
137.00   1000.1   1000.1   1.000E-03   1.000E+00   3.641E-04    1.943E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.021    0.000 
