 MDM      Mh1     Mh2      Mhc      ld345        ld         Omega       protonSI     Br(H->h1h1)    Br(H->h2h2)   Br(H->h-h+)     Width_H      HB     HS      R      v_stab     LEP    S        T   
134.00   134.00   201.00   201.00   1.000E+00   3.730E+00   8.874E-05    2.033E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.009    0.000 
135.00   135.00   201.00   201.00   1.000E+00   3.730E+00   9.107E-05    2.002E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.009    0.000 
136.00   136.00   201.00   201.00   1.000E+00   3.730E+00   9.358E-05    1.972E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.009    0.000 
137.00   137.00   201.00   201.00   1.000E+00   3.730E+00   9.624E-05    1.943E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.009    0.000 
138.00   138.00   201.00   201.00   1.000E+00   3.730E+00   9.904E-05    1.914E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.008    0.000 
139.00   139.00   201.00   201.00   1.000E+00   3.730E+00   1.020E-04    1.885E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.008    0.000 
140.00   140.00   201.00   201.00   1.000E+00   3.730E+00   1.050E-04    1.858E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.008    0.000 
141.00   141.00   201.00   201.00   1.000E+00   3.730E+00   1.082E-04    1.831E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.008    0.000 
142.00   142.00   201.00   201.00   1.000E+00   3.730E+00   1.115E-04    1.804E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.008    0.000 
143.00   143.00   201.00   201.00   1.000E+00   3.730E+00   1.149E-04    1.778E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.008    0.000 
144.00   144.00   201.00   201.00   1.000E+00   3.730E+00   1.183E-04    1.753E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.008    0.000 
145.00   145.00   201.00   201.00   1.000E+00   3.730E+00   1.219E-04    1.728E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.008    0.000 
146.00   146.00   201.00   201.00   1.000E+00   3.730E+00   1.256E-04    1.704E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.007    0.000 
147.00   147.00   201.00   201.00   1.000E+00   3.730E+00   1.294E-04    1.660E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.007    0.000 
148.00   148.00   201.00   201.00   1.000E+00   3.730E+00   1.332E-04    1.637E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.007    0.000 
149.00   149.00   201.00   201.00   1.000E+00   3.730E+00   1.372E-04    1.615E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.007    0.000 
150.00   150.00   201.00   201.00   1.000E+00   3.730E+00   1.412E-04    1.593E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.007    0.000 
151.00   151.00   201.00   201.00   1.000E+00   3.730E+00   1.454E-04    1.572E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.007    0.000 
