 Mh1       Mh2      Mhc      ld345        ld         Omega       protonSI     Br(H->h1h1)    Br(H->h2h2)   Br(H->h-h+)     Width_H      HB     HS      R      v_stab     LEP    S        T   
145.00   146.00   146.00   -1.000E-03   8.000E+00   8.889E-03    2.398E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
146.00   147.00   147.00   -1.000E-03   8.000E+00   8.999E-03    2.364E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
147.00   148.00   148.00   -1.000E-03   8.000E+00   9.109E-03    2.331E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
148.00   149.00   149.00   -1.000E-03   8.000E+00   9.221E-03    2.299E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.001    0.000 
149.00   150.00   150.00   -1.000E-03   8.000E+00   9.332E-03    2.267E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.001    0.000 
150.00   151.00   151.00   -1.000E-03   8.000E+00   9.446E-03    2.237E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
151.00   152.00   152.00   -1.000E-03   8.000E+00   9.560E-03    2.206E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    0.001    0.000 
152.00   153.00   153.00   -1.000E-03   8.000E+00   9.675E-03    2.177E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.002    0.000 
153.00   154.00   154.00   -1.000E-03   8.000E+00   9.791E-03    2.148E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    0.001    0.000 
154.00   155.00   155.00   -1.000E-03   8.000E+00   9.907E-03    2.119E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.001    0.000 
155.00   156.00   156.00   -1.000E-03   8.000E+00   1.003E-02    2.091E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    0.001    0.000 
