 Mh1       Mh2      Mhc      ld345        ld         Omega       protonSI     Br(H->h1h1)    Br(H->h2h2)   Br(H->h-h+)     Width_H      HB     HS      R      v_stab     LEP    S        T   
133.00   134.00   134.00   -1.000E-02   8.000E+00   7.774E-03    2.862E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    -0.001    0.000 
134.00   135.00   135.00   -1.000E-02   8.000E+00   7.873E-03    2.818E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    0.000    0.000 
135.00   136.00   136.00   -1.000E-02   8.000E+00   7.972E-03    2.776E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    -0.000    0.000 
136.00   137.00   137.00   -1.000E-02   8.000E+00   8.072E-03    2.734E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    0.001    0.000 
137.00   138.00   138.00   -1.000E-02   8.000E+00   8.173E-03    2.693E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    0.001    0.000 
138.00   139.00   139.00   -1.000E-02   8.000E+00   8.275E-03    2.653E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    -0.001    0.000 
139.00   140.00   140.00   -1.000E-02   8.000E+00   8.379E-03    2.614E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    -0.001    0.000 
140.00   141.00   141.00   -1.000E-02   8.000E+00   8.481E-03    2.576E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    0.000    0.000 
141.00   142.00   142.00   -1.000E-02   8.000E+00   8.587E-03    2.539E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    0.000    0.000 
142.00   143.00   143.00   -1.000E-02   8.000E+00   8.693E-03    2.503E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    0.001    0.000 
143.00   144.00   144.00   -1.000E-02   8.000E+00   8.800E-03    2.467E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    0.001    0.000 
144.00   145.00   145.00   -1.000E-02   8.000E+00   8.908E-03    2.432E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    -0.000    0.000 
145.00   146.00   146.00   -1.000E-02   8.000E+00   9.016E-03    2.398E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    -0.000    0.000 
146.00   147.00   147.00   -1.000E-02   8.000E+00   9.125E-03    2.364E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    -0.000    0.000 
147.00   148.00   148.00   -1.000E-02   8.000E+00   9.236E-03    2.331E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    -0.000    0.000 
