 Mh1       Mh2      Mhc      ld345        ld         Omega       protonSI     Br(H->h1h1)    Br(H->h2h2)   Br(H->h-h+)     Width_H      HB     HS      R      v_stab     LEP    S        T   
112.00   1000.1   1000.1   1.000E-02   2.000E-04   6.468E-04    2.943E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
113.00   1000.1   1000.1   1.000E-02   2.000E-04   6.285E-04    2.890E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
114.00   1000.1   1000.1   1.000E-02   2.000E-04   6.113E-04    2.838E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
115.00   1000.1   1000.1   1.000E-02   2.000E-04   5.949E-04    2.787E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
116.00   1000.1   1000.1   1.000E-02   2.000E-04   5.792E-04    2.738E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
117.00   1000.1   1000.1   1.000E-02   2.000E-04   5.641E-04    2.690E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
118.00   1000.1   1000.1   1.000E-02   2.000E-04   5.497E-04    2.643E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
119.00   1000.1   1000.1   1.000E-02   2.000E-04   5.359E-04    2.597E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
120.00   1000.1   1000.1   1.000E-02   2.000E-04   5.227E-04    2.553E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
121.00   1000.1   1000.1   1.000E-02   2.000E-04   5.100E-04    2.510E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
122.00   1000.1   1000.1   1.000E-02   2.000E-04   4.977E-04    2.467E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
123.00   1000.1   1000.1   1.000E-02   2.000E-04   4.860E-04    2.426E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
124.00   1000.1   1000.1   1.000E-02   2.000E-04   4.746E-04    2.386E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
125.00   1000.1   1000.1   1.000E-02   2.000E-04   4.634E-04    2.347E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
126.00   1000.1   1000.1   1.000E-02   2.000E-04   4.530E-04    2.309E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
127.00   1000.1   1000.1   1.000E-02   2.000E-04   4.429E-04    2.271E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
128.00   1000.1   1000.1   1.000E-02   2.000E-04   4.322E-04    2.235E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
129.00   1000.1   1000.1   1.000E-02   2.000E-04   4.222E-04    2.199E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
130.00   1000.1   1000.1   1.000E-02   2.000E-04   4.132E-04    2.164E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
131.00   1000.1   1000.1   1.000E-02   2.000E-04   4.045E-04    2.131E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
132.00   1000.1   1000.1   1.000E-02   2.000E-04   3.961E-04    2.097E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
133.00   1000.1   1000.1   1.000E-02   2.000E-04   3.880E-04    2.065E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
134.00   1000.1   1000.1   1.000E-02   2.000E-04   3.801E-04    2.033E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
135.00   1000.1   1000.1   1.000E-02   2.000E-04   3.725E-04    2.002E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
136.00   1000.1   1000.1   1.000E-02   2.000E-04   3.651E-04    1.972E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
137.00   1000.1   1000.1   1.000E-02   2.000E-04   3.580E-04    1.943E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
138.00   1000.1   1000.1   1.000E-02   2.000E-04   3.511E-04    1.914E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
139.00   1000.1   1000.1   1.000E-02   2.000E-04   3.444E-04    1.885E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
140.00   1000.1   1000.1   1.000E-02   2.000E-04   3.379E-04    1.858E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
141.00   1000.1   1000.1   1.000E-02   2.000E-04   3.316E-04    1.831E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
142.00   1000.1   1000.1   1.000E-02   2.000E-04   3.256E-04    1.804E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
143.00   1000.1   1000.1   1.000E-02   2.000E-04   3.196E-04    1.778E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
144.00   1000.1   1000.1   1.000E-02   2.000E-04   3.139E-04    1.753E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
145.00   1000.1   1000.1   1.000E-02   2.000E-04   3.083E-04    1.728E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
146.00   1000.1   1000.1   1.000E-02   2.000E-04   3.029E-04    1.704E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
147.00   1000.1   1000.1   1.000E-02   2.000E-04   2.977E-04    1.680E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
148.00   1000.1   1000.1   1.000E-02   2.000E-04   2.926E-04    1.657E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
149.00   1000.1   1000.1   1.000E-02   2.000E-04   2.876E-04    1.634E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
150.00   1000.1   1000.1   1.000E-02   2.000E-04   2.828E-04    1.612E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
151.00   1000.1   1000.1   1.000E-02   2.000E-04   2.781E-04    1.590E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
152.00   1000.1   1000.1   1.000E-02   2.000E-04   2.736E-04    1.568E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
153.00   1000.1   1000.1   1.000E-02   2.000E-04   2.691E-04    1.547E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
154.00   1000.1   1000.1   1.000E-02   2.000E-04   2.648E-04    1.526E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
155.00   1000.1   1000.1   1.000E-02   2.000E-04   2.606E-04    1.506E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
156.00   1000.1   1000.1   1.000E-02   2.000E-04   2.565E-04    1.486E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
157.00   1000.1   1000.1   1.000E-02   2.000E-04   2.526E-04    1.467E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
